year,month,state,gender,value,unit,note
2023,March,Uttar Pradesh,Total,235687,value in Thousands,
2023,March,Uttar Pradesh,Male,122737,value in Thousands,
2023,March,Uttar Pradesh,Female,112951,value in Thousands,
2023,March,Tripura,Total,4147,value in Thousands,
2023,March,Tripura,Male,2108,value in Thousands,
2023,March,Tripura,Female,2039,value in Thousands,
2023,March,Telangana,Total,38090,value in Thousands,
2023,March,Telangana,Male,19154,value in Thousands,
2023,March,Telangana,Female,18936,value in Thousands,
2023,March,Tamil Nadu,Total,76860,value in Thousands,
2023,March,Tamil Nadu,Male,38361,value in Thousands,
2023,March,Tamil Nadu,Female,38499,value in Thousands,
2023,March,Sikkim,Total,689,value in Thousands,
2023,March,Sikkim,Male,363,value in Thousands,
2023,March,Sikkim,Female,326,value in Thousands,
2023,March,Rajasthan,Total,81025,value in Thousands,
2023,March,Rajasthan,Male,41584,value in Thousands,
2023,March,Rajasthan,Female,39441,value in Thousands,
2023,March,Punjab,Total,30730,value in Thousands,
2023,March,Punjab,Male,16135,value in Thousands,
2023,March,Punjab,Female,14595,value in Thousands,
2023,March,Puducherry,Total,1646,value in Thousands,
2023,March,Puducherry,Male,783,value in Thousands,
2023,March,Puducherry,Female,862,value in Thousands,
2023,March,Odisha,Total,46276,value in Thousands,
2023,March,Odisha,Male,23278,value in Thousands,
2023,March,Odisha,Female,22998,value in Thousands,
2023,March,Nagaland,Total,2233,value in Thousands,
2023,March,Nagaland,Male,1152,value in Thousands,
2023,March,Nagaland,Female,1081,value in Thousands,
2023,March,Mizoram,Total,1238,value in Thousands,
2023,March,Mizoram,Male,624,value in Thousands,
2023,March,Mizoram,Female,614,value in Thousands,
2023,March,Meghalaya,Total,3349,value in Thousands,
2023,March,Meghalaya,Male,1677,value in Thousands,
2023,March,Meghalaya,Female,1671,value in Thousands,
2023,March,Manipur,Total,3223,value in Thousands,
2023,March,Manipur,Male,1618,value in Thousands,
2023,March,Manipur,Female,1606,value in Thousands,
2023,March,Maharashtra,Total,126385,value in Thousands,
2023,March,Maharashtra,Male,65738,value in Thousands,
2023,March,Maharashtra,Female,60647,value in Thousands,
2023,March,Madhya Pradesh,Total,86579,value in Thousands,
2023,March,Madhya Pradesh,Male,44629,value in Thousands,
2023,March,Madhya Pradesh,Female,41950,value in Thousands,
2023,March,Lakshadweep,Total,69,value in Thousands,
2023,March,Lakshadweep,Male,35,value in Thousands,
2023,March,Lakshadweep,Female,33,value in Thousands,
2023,March,Ladakh,Total,300,value in Thousands,
2023,March,Ladakh,Male,168,value in Thousands,
2023,March,Ladakh,Female,132,value in Thousands,
2023,March,Kerala,Total,35776,value in Thousands,
2023,March,Kerala,Male,17184,value in Thousands,
2023,March,Kerala,Female,18593,value in Thousands,
2023,March,Karnataka,Total,67692,value in Thousands,
2023,March,Karnataka,Male,34342,value in Thousands,
2023,March,Karnataka,Female,33350,value in Thousands,
2023,March,Jharkhand,Total,39466,value in Thousands,
2023,March,Jharkhand,Male,20194,value in Thousands,
2023,March,Jharkhand,Female,19272,value in Thousands,
2023,March,Jammu and Kashmir,Total,13603,value in Thousands,
2023,March,Jammu and Kashmir,Male,7120,value in Thousands,
2023,March,Jammu and Kashmir,Female,6483,value in Thousands,
2023,March,Himachal Pradesh,Total,7468,value in Thousands,
2023,March,Himachal Pradesh,Male,3787,value in Thousands,
2023,March,Himachal Pradesh,Female,3681,value in Thousands,
2023,March,Haryana,Total,30209,value in Thousands,
2023,March,Haryana,Male,15985,value in Thousands,
2023,March,Haryana,Female,14224,value in Thousands,
2023,March,Gujarat,Total,71507,value in Thousands,
2023,March,Gujarat,Male,37532,value in Thousands,
2023,March,Gujarat,Female,33975,value in Thousands,
2023,March,Goa,Total,1575,value in Thousands,
2023,March,Goa,Male,793,value in Thousands,
2023,March,Goa,Female,781,value in Thousands,
2023,March,Delhi,Total,21359,value in Thousands,
2023,March,Delhi,Male,11366,value in Thousands,
2023,March,Delhi,Female,9993,value in Thousands,
2023,March,Daman and Diu,Total,564,value in Thousands,
2023,March,Daman and Diu,Male,409,value in Thousands,
2023,March,Daman and Diu,Female,154,value in Thousands,
2023,March,Dadra and Nagar Haveli,Total,699,value in Thousands,
2023,March,Dadra and Nagar Haveli,Male,424,value in Thousands,
2023,March,Dadra and Nagar Haveli,Female,275,value in Thousands,
2023,March,Chhattisgarh,Total,30180,value in Thousands,
2023,March,Chhattisgarh,Male,15137,value in Thousands,
2023,March,Chhattisgarh,Female,15043,value in Thousands,
2023,March,Chandigarh,Total,1231,value in Thousands,
2023,March,Chandigarh,Male,665,value in Thousands,
2023,March,Chandigarh,Female,567,value in Thousands,
2023,March,Bihar,Total,126756,value in Thousands,
2023,March,Bihar,Male,65865,value in Thousands,
2023,March,Bihar,Female,60891,value in Thousands,
2023,March,Assam,Total,35713,value in Thousands,
2023,March,Assam,Male,18170,value in Thousands,
2023,March,Assam,Female,17543,value in Thousands,
2023,March,Arunachal Pradesh,Total,1562,value in Thousands,
2023,March,Arunachal Pradesh,Male,803,value in Thousands,
2023,March,Arunachal Pradesh,Female,759,value in Thousands,
2023,March,Andhra Pradesh,Total,53156,value in Thousands,
2023,March,Andhra Pradesh,Male,26576,value in Thousands,
2023,March,Andhra Pradesh,Female,26580,value in Thousands,
2023,March,Andaman and Nicobar Islands,Total,403,value in Thousands,
2023,March,Andaman and Nicobar Islands,Male,212,value in Thousands,
2023,March,Andaman and Nicobar Islands,Female,190,value in Thousands,
2023,March,All India,Total,1388163,value in Thousands,
2023,March,All India,Male,713202,value in Thousands,
2023,March,All India,Female,674961,value in Thousands,
2023,July,West Bengal,Total,99243,value in Thousands,
2023,July,West Bengal,Male,50602,value in Thousands,
2023,July,West Bengal,Female,48642,value in Thousands,
2023,July,Uttarakhand,Total,11676,value in Thousands,
2023,July,Uttarakhand,Male,5985,value in Thousands,
2023,July,Uttarakhand,Female,5691,value in Thousands,
2023,July,Uttar Pradesh,Total,236484,value in Thousands,
2023,July,Uttar Pradesh,Male,123136,value in Thousands,
2023,July,Uttar Pradesh,Female,113348,value in Thousands,
2023,July,Tripura,Total,4156,value in Thousands,
2023,July,Tripura,Male,2112,value in Thousands,
2023,July,Tripura,Female,2044,value in Thousands,
2023,July,Telangana,Total,38135,value in Thousands,
2023,July,Telangana,Male,19175,value in Thousands,
2023,July,Telangana,Female,18960,value in Thousands,
2023,July,Tamil Nadu,Total,76936,value in Thousands,
2023,July,Tamil Nadu,Male,38393,value in Thousands,
2023,July,Tamil Nadu,Female,38543,value in Thousands,
2023,July,Sikkim,Total,691,value in Thousands,
2023,July,Sikkim,Male,364,value in Thousands,
2023,July,Sikkim,Female,327,value in Thousands,
2023,July,Rajasthan,Total,81316,value in Thousands,
2023,July,Rajasthan,Male,41720,value in Thousands,
2023,July,Rajasthan,Female,39596,value in Thousands,
2023,July,Punjab,Total,30796,value in Thousands,
2023,July,Punjab,Male,16167,value in Thousands,
2023,July,Punjab,Female,14629,value in Thousands,
2023,July,Puducherry,Total,1658,value in Thousands,
2023,July,Puducherry,Male,788,value in Thousands,
2023,July,Puducherry,Female,870,value in Thousands,
2023,July,Odisha,Total,46373,value in Thousands,
2023,July,Odisha,Male,23324,value in Thousands,
2023,July,Odisha,Female,23049,value in Thousands,
2023,July,Nagaland,Total,2238,value in Thousands,
2023,July,Nagaland,Male,1155,value in Thousands,
2023,July,Nagaland,Female,1083,value in Thousands,
2023,July,Mizoram,Total,1241,value in Thousands,
2023,July,Mizoram,Male,626,value in Thousands,
2023,July,Mizoram,Female,615,value in Thousands,
2023,July,Meghalaya,Total,3356,value in Thousands,
2023,July,Meghalaya,Male,1681,value in Thousands,
2023,July,Meghalaya,Female,1675,value in Thousands,
2023,July,Manipur,Total,3231,value in Thousands,
2023,July,Manipur,Male,1621,value in Thousands,
2023,July,Manipur,Female,1610,value in Thousands,
2023,July,Maharashtra,Total,126710,value in Thousands,
2023,July,Maharashtra,Male,65911,value in Thousands,
2023,July,Maharashtra,Female,60799,value in Thousands,
2023,July,Madhya Pradesh,Total,86923,value in Thousands,
2023,July,Madhya Pradesh,Male,44798,value in Thousands,
2023,July,Madhya Pradesh,Female,42124,value in Thousands,
2023,July,Lakshadweep,Total,69,value in Thousands,
2023,July,Lakshadweep,Male,35,value in Thousands,
2023,July,Lakshadweep,Female,33,value in Thousands,
2023,July,Ladakh,Total,301,value in Thousands,
2023,July,Ladakh,Male,169,value in Thousands,
2023,July,Ladakh,Female,132,value in Thousands,
2023,July,Kerala,Total,35824,value in Thousands,
2023,July,Kerala,Male,17207,value in Thousands,
2023,July,Kerala,Female,18617,value in Thousands,
2023,July,Karnataka,Total,67833,value in Thousands,
2023,July,Karnataka,Male,34413,value in Thousands,
2023,July,Karnataka,Female,33419,value in Thousands,
2023,July,Jharkhand,Total,39632,value in Thousands,
2023,July,Jharkhand,Male,20276,value in Thousands,
2023,July,Jharkhand,Female,19355,value in Thousands,
2023,July,Jammu and Kashmir,Total,13636,value in Thousands,
2023,July,Jammu and Kashmir,Male,7136,value in Thousands,
2023,July,Jammu and Kashmir,Female,6500,value in Thousands,
2023,July,Himachal Pradesh,Total,7480,value in Thousands,
2023,July,Himachal Pradesh,Male,3793,value in Thousands,
2023,July,Himachal Pradesh,Female,3687,value in Thousands,
2023,July,Haryana,Total,30331,value in Thousands,
2023,July,Haryana,Male,16046,value in Thousands,
2023,July,Haryana,Female,14285,value in Thousands,
2023,July,Gujarat,Total,71794,value in Thousands,
2023,July,Gujarat,Male,37688,value in Thousands,
2023,July,Gujarat,Female,34106,value in Thousands,
2023,July,Goa,Total,1577,value in Thousands,
2023,July,Goa,Male,795,value in Thousands,
2023,July,Goa,Female,783,value in Thousands,
2023,July,Delhi,Total,21490,value in Thousands,
2023,July,Delhi,Male,11433,value in Thousands,
2023,July,Delhi,Female,10057,value in Thousands,
2023,July,Daman and Diu,Total,579,value in Thousands,
2023,July,Daman and Diu,Male,423,value in Thousands,
2023,July,Daman and Diu,Female,157,value in Thousands,
2023,July,Dadra and Nagar Haveli,Total,714,value in Thousands,
2023,July,Dadra and Nagar Haveli,Male,434,value in Thousands,
2023,July,Dadra and Nagar Haveli,Female,280,value in Thousands,
2023,July,Chhattisgarh,Total,30294,value in Thousands,
2023,July,Chhattisgarh,Male,15194,value in Thousands,
2023,July,Chhattisgarh,Female,15100,value in Thousands,
2023,July,Chandigarh,Total,1235,value in Thousands,
2023,July,Chandigarh,Male,666,value in Thousands,
2023,July,Chandigarh,Female,569,value in Thousands,
2023,July,Bihar,Total,127368,value in Thousands,
2023,July,Bihar,Male,66174,value in Thousands,
2023,July,Bihar,Female,61194,value in Thousands,
2023,July,Assam,Total,35824,value in Thousands,
2023,July,Assam,Male,18225,value in Thousands,
2023,July,Assam,Female,17600,value in Thousands,
2023,July,Arunachal Pradesh,Total,1565,value in Thousands,
2023,July,Arunachal Pradesh,Male,804,value in Thousands,
2023,July,Arunachal Pradesh,Female,761,value in Thousands,
2023,July,Andhra Pradesh,Total,53217,value in Thousands,
2023,July,Andhra Pradesh,Male,26604,value in Thousands,
2023,July,Andhra Pradesh,Female,26613,value in Thousands,
2023,July,Andaman and Nicobar Islands,Total,403,value in Thousands,
2023,July,Andaman and Nicobar Islands,Male,212,value in Thousands,
2023,July,Andaman and Nicobar Islands,Female,191,value in Thousands,
2023,July,All India,Total,1392329,value in Thousands,
2023,July,All India,Male,715285,value in Thousands,
2023,July,All India,Female,677044,value in Thousands,
2022,October,West Bengal,Total,98884,value in Thousands,
2022,October,West Bengal,Male,50439,value in Thousands,
2022,October,West Bengal,Female,48445,value in Thousands,
2022,October,Uttarakhand,Total,11587,value in Thousands,
2022,October,Uttarakhand,Male,5938,value in Thousands,
2022,October,Uttarakhand,Female,5649,value in Thousands,
2022,October,Uttar Pradesh,Total,234692,value in Thousands,
2022,October,Uttar Pradesh,Male,122238,value in Thousands,
2022,October,Uttar Pradesh,Female,112453,value in Thousands,
2022,October,Tripura,Total,4128,value in Thousands,
2022,October,Tripura,Male,2098,value in Thousands,
2022,October,Tripura,Female,2029,value in Thousands,
2022,October,Telangana,Total,37999,value in Thousands,
2022,October,Telangana,Male,19110,value in Thousands,
2022,October,Telangana,Female,18889,value in Thousands,
2022,October,Tamil Nadu,Total,76765,value in Thousands,
2022,October,Tamil Nadu,Male,38320,value in Thousands,
2022,October,Tamil Nadu,Female,38445,value in Thousands,
2022,October,Sikkim,Total,686,value in Thousands,
2022,October,Sikkim,Male,362,value in Thousands,
2022,October,Sikkim,Female,324,value in Thousands,
2022,October,Rajasthan,Total,80662,value in Thousands,
2022,October,Rajasthan,Male,41415,value in Thousands,
2022,October,Rajasthan,Female,39247,value in Thousands,
2022,October,Punjab,Total,30649,value in Thousands,
2022,October,Punjab,Male,16095,value in Thousands,
2022,October,Punjab,Female,14554,value in Thousands,
2022,October,Puducherry,Total,1630,value in Thousands,
2022,October,Puducherry,Male,777,value in Thousands,
2022,October,Puducherry,Female,853,value in Thousands,
2022,October,Odisha,Total,46156,value in Thousands,
2022,October,Odisha,Male,23221,value in Thousands,
2022,October,Odisha,Female,22935,value in Thousands,
2022,October,Nagaland,Total,2223,value in Thousands,
2022,October,Nagaland,Male,1147,value in Thousands,
2022,October,Nagaland,Female,1076,value in Thousands,
2022,October,Mizoram,Total,1233,value in Thousands,
2022,October,Mizoram,Male,622,value in Thousands,
2022,October,Mizoram,Female,611,value in Thousands,
2022,October,Meghalaya,Total,3333,value in Thousands,
2022,October,Meghalaya,Male,1670,value in Thousands,
2022,October,Meghalaya,Female,1663,value in Thousands,
2022,October,Manipur,Total,3209,value in Thousands,
2022,October,Manipur,Male,1611,value in Thousands,
2022,October,Manipur,Female,1598,value in Thousands,
2022,October,Maharashtra,Total,125979,value in Thousands,
2022,October,Maharashtra,Male,65522,value in Thousands,
2022,October,Maharashtra,Female,60457,value in Thousands,
2022,October,Madhya Pradesh,Total,86149,value in Thousands,
2022,October,Madhya Pradesh,Male,44416,value in Thousands,
2022,October,Madhya Pradesh,Female,41733,value in Thousands,
2022,October,Lakshadweep,Total,69,value in Thousands,
2022,October,Lakshadweep,Male,35,value in Thousands,
2022,October,Lakshadweep,Female,33,value in Thousands,
2022,October,Ladakh,Total,300,value in Thousands,
2022,October,Ladakh,Male,168,value in Thousands,
2022,October,Ladakh,Female,132,value in Thousands,
2022,October,Kerala,Total,35716,value in Thousands,
2022,October,Kerala,Male,17154,value in Thousands,
2022,October,Kerala,Female,18562,value in Thousands,
2022,October,Karnataka,Total,67515,value in Thousands,
2022,October,Karnataka,Male,34252,value in Thousands,
2022,October,Karnataka,Female,33263,value in Thousands,
2022,October,Jharkhand,Total,39259,value in Thousands,
2022,October,Jharkhand,Male,20091,value in Thousands,
2022,October,Jharkhand,Female,19167,value in Thousands,
2022,October,Jammu and Kashmir,Total,13562,value in Thousands,
2022,October,Jammu and Kashmir,Male,7102,value in Thousands,
2022,October,Jammu and Kashmir,Female,6461,value in Thousands,
2022,October,Himachal Pradesh,Total,7453,value in Thousands,
2022,October,Himachal Pradesh,Male,3779,value in Thousands,
2022,October,Himachal Pradesh,Female,3673,value in Thousands,
2022,October,Haryana,Total,30058,value in Thousands,
2022,October,Haryana,Male,15910,value in Thousands,
2022,October,Haryana,Female,14148,value in Thousands,
2022,October,Gujarat,Total,71149,value in Thousands,
2022,October,Gujarat,Male,37338,value in Thousands,
2022,October,Gujarat,Female,33811,value in Thousands,
2022,October,Goa,Total,1571,value in Thousands,
2022,October,Goa,Male,792,value in Thousands,
2022,October,Goa,Female,779,value in Thousands,
2022,October,Delhi,Total,21195,value in Thousands,
2022,October,Delhi,Male,11282,value in Thousands,
2022,October,Delhi,Female,9913,value in Thousands,
2022,October,Daman and Diu,Total,544,value in Thousands,
2022,October,Daman and Diu,Male,393,value in Thousands,
2022,October,Daman and Diu,Female,151,value in Thousands,
2022,October,Dadra and Nagar Haveli,Total,680,value in Thousands,
2022,October,Dadra and Nagar Haveli,Male,412,value in Thousands,
2022,October,Dadra and Nagar Haveli,Female,269,value in Thousands,
2022,October,Chhattisgarh,Total,30037,value in Thousands,
2022,October,Chhattisgarh,Male,15066,value in Thousands,
2022,October,Chhattisgarh,Female,14971,value in Thousands,
2022,October,Chandigarh,Total,1226,value in Thousands,
2022,October,Chandigarh,Male,662,value in Thousands,
2022,October,Chandigarh,Female,564,value in Thousands,
2022,October,Bihar,Total,125991,value in Thousands,
2022,October,Bihar,Male,65479,value in Thousands,
2022,October,Bihar,Female,60512,value in Thousands,
2022,October,Assam,Total,35573,value in Thousands,
2022,October,Assam,Male,18102,value in Thousands,
2022,October,Assam,Female,17471,value in Thousands,
2022,October,Arunachal Pradesh,Total,1555,value in Thousands,
2022,October,Arunachal Pradesh,Male,799,value in Thousands,
2022,October,Arunachal Pradesh,Female,755,value in Thousands,
2022,October,Andhra Pradesh,Total,53079,value in Thousands,
2022,October,Andhra Pradesh,Male,26540,value in Thousands,
2022,October,Andhra Pradesh,Female,26539,value in Thousands,
2022,October,Andaman and Nicobar Islands,Total,402,value in Thousands,
2022,October,Andaman and Nicobar Islands,Male,212,value in Thousands,
2022,October,Andaman and Nicobar Islands,Female,190,value in Thousands,
2022,October,All India,Total,1382894,value in Thousands,
2022,October,All India,Male,710569,value in Thousands,
2022,October,All India,Female,672325,value in Thousands,
2022,March,West Bengal,Total,98604,value in Thousands,
2022,March,West Bengal,Male,50312,value in Thousands,
2022,March,West Bengal,Female,48292,value in Thousands,
2022,March,Uttarakhand,Total,11518,value in Thousands,
2022,March,Uttarakhand,Male,5902,value in Thousands,
2022,March,Uttarakhand,Female,5616,value in Thousands,
2022,March,Uttar Pradesh,Total,233297,value in Thousands,
2022,March,Uttar Pradesh,Male,121540,value in Thousands,
2022,March,Uttar Pradesh,Female,111757,value in Thousands,
2022,March,Tripura,Total,4109,value in Thousands,
2022,March,Tripura,Male,2089,value in Thousands,
2022,March,Tripura,Female,2020,value in Thousands,
2022,March,Telangana,Total,37907,value in Thousands,
2022,March,Telangana,Male,19066,value in Thousands,
2022,March,Telangana,Female,18842,value in Thousands,
2022,March,Tamil Nadu,Total,76631,value in Thousands,
2022,March,Tamil Nadu,Male,38263,value in Thousands,
2022,March,Tamil Nadu,Female,38368,value in Thousands,
2022,March,Sikkim,Total,683,value in Thousands,
2022,March,Sikkim,Male,360,value in Thousands,
2022,March,Sikkim,Female,323,value in Thousands,
2022,March,Rajasthan,Total,80153,value in Thousands,
2022,March,Rajasthan,Male,41178,value in Thousands,
2022,March,Rajasthan,Female,38975,value in Thousands,
2022,March,Punjab,Total,30535,value in Thousands,
2022,March,Punjab,Male,16039,value in Thousands,
2022,March,Punjab,Female,14495,value in Thousands,
2022,March,Puducherry,Total,1608,value in Thousands,
2022,March,Puducherry,Male,768,value in Thousands,
2022,March,Puducherry,Female,840,value in Thousands,
2022,March,Odisha,Total,45987,value in Thousands,
2022,March,Odisha,Male,23141,value in Thousands,
2022,March,Odisha,Female,22846,value in Thousands,
2022,March,Nagaland,Total,2213,value in Thousands,
2022,March,Nagaland,Male,1142,value in Thousands,
2022,March,Nagaland,Female,1071,value in Thousands,
2022,March,Mizoram,Total,1227,value in Thousands,
2022,March,Mizoram,Male,619,value in Thousands,
2022,March,Mizoram,Female,608,value in Thousands,
2022,March,Meghalaya,Total,3318,value in Thousands,
2022,March,Meghalaya,Male,1663,value in Thousands,
2022,March,Meghalaya,Female,1655,value in Thousands,
2022,March,Manipur,Total,3194,value in Thousands,
2022,March,Manipur,Male,1603,value in Thousands,
2022,March,Manipur,Female,1591,value in Thousands,
2022,March,Maharashtra,Total,125411,value in Thousands,
2022,March,Maharashtra,Male,65220,value in Thousands,
2022,March,Maharashtra,Female,60191,value in Thousands,
2022,March,Madhya Pradesh,Total,85548,value in Thousands,
2022,March,Madhya Pradesh,Male,44119,value in Thousands,
2022,March,Madhya Pradesh,Female,41429,value in Thousands,
2022,March,Lakshadweep,Total,68,value in Thousands,
2022,March,Lakshadweep,Male,35,value in Thousands,
2022,March,Lakshadweep,Female,33,value in Thousands,
2022,March,Ladakh,Total,299,value in Thousands,
2022,March,Ladakh,Male,168,value in Thousands,
2022,March,Ladakh,Female,131,value in Thousands,
2022,March,Kerala,Total,35633,value in Thousands,
2022,March,Kerala,Male,17113,value in Thousands,
2022,March,Kerala,Female,18520,value in Thousands,
2022,March,Karnataka,Total,67268,value in Thousands,
2022,March,Karnataka,Male,34126,value in Thousands,
2022,March,Karnataka,Female,33142,value in Thousands,
2022,March,Jharkhand,Total,38969,value in Thousands,
2022,March,Jharkhand,Male,19948,value in Thousands,
2022,March,Jharkhand,Female,19021,value in Thousands,
2022,March,Jammu and Kashmir,Total,13505,value in Thousands,
2022,March,Jammu and Kashmir,Male,7075,value in Thousands,
2022,March,Jammu and Kashmir,Female,6430,value in Thousands,
2022,March,Himachal Pradesh,Total,7431,value in Thousands,
2022,March,Himachal Pradesh,Male,3768,value in Thousands,
2022,March,Himachal Pradesh,Female,3663,value in Thousands,
2022,March,Haryana,Total,29846,value in Thousands,
2022,March,Haryana,Male,15804,value in Thousands,
2022,March,Haryana,Female,14042,value in Thousands,
2022,March,Gujarat,Total,70648,value in Thousands,
2022,March,Gujarat,Male,37066,value in Thousands,
2022,March,Gujarat,Female,33581,value in Thousands,
2022,March,Goa,Total,1567,value in Thousands,
2022,March,Goa,Male,790,value in Thousands,
2022,March,Goa,Female,777,value in Thousands,
2022,March,Delhi,Total,20965,value in Thousands,
2022,March,Delhi,Male,11164,value in Thousands,
2022,March,Delhi,Female,9801,value in Thousands,
2022,March,Daman and Diu,Total,516,value in Thousands,
2022,March,Daman and Diu,Male,370,value in Thousands,
2022,March,Daman and Diu,Female,147,value in Thousands,
2022,March,Dadra and Nagar Haveli,Total,654,value in Thousands,
2022,March,Dadra and Nagar Haveli,Male,394,value in Thousands,
2022,March,Dadra and Nagar Haveli,Female,260,value in Thousands,
2022,March,Chhattisgarh,Total,29836,value in Thousands,
2022,March,Chhattisgarh,Male,14966,value in Thousands,
2022,March,Chhattisgarh,Female,14871,value in Thousands,
2022,March,Chandigarh,Total,1219,value in Thousands,
2022,March,Chandigarh,Male,659,value in Thousands,
2022,March,Chandigarh,Female,560,value in Thousands,
2022,March,Bihar,Total,124919,value in Thousands,
2022,March,Bihar,Male,64939,value in Thousands,
2022,March,Bihar,Female,59981,value in Thousands,
2022,March,Assam,Total,35378,value in Thousands,
2022,March,Assam,Male,18006,value in Thousands,
2022,March,Assam,Female,17371,value in Thousands,
2022,March,Arunachal Pradesh,Total,1548,value in Thousands,
2022,March,Arunachal Pradesh,Male,796,value in Thousands,
2022,March,Arunachal Pradesh,Female,752,value in Thousands,
2022,March,Andhra Pradesh,Total,52972,value in Thousands,
2022,March,Andhra Pradesh,Male,26489,value in Thousands,
2022,March,Andhra Pradesh,Female,26482,value in Thousands,
2022,March,Andaman and Nicobar Islands,Total,402,value in Thousands,
2022,March,Andaman and Nicobar Islands,Male,212,value in Thousands,
2022,March,Andaman and Nicobar Islands,Female,190,value in Thousands,
2022,March,All India,Total,1375586,value in Thousands,
2022,March,All India,Male,706912,value in Thousands,
2022,March,All India,Female,668674,value in Thousands,
2022,July,West Bengal,Total,98764,value in Thousands,
2022,July,West Bengal,Male,50385,value in Thousands,
2022,July,West Bengal,Female,48379,value in Thousands,
2022,July,Uttarakhand,Total,11557,value in Thousands,
2022,July,Uttarakhand,Male,5923,value in Thousands,
2022,July,Uttarakhand,Female,5635,value in Thousands,
2022,July,Uttar Pradesh,Total,234094,value in Thousands,
2022,July,Uttar Pradesh,Male,121939,value in Thousands,
2022,July,Uttar Pradesh,Female,112155,value in Thousands,
2022,July,Tripura,Total,4118,value in Thousands,
2022,July,Tripura,Male,2094,value in Thousands,
2022,July,Tripura,Female,2025,value in Thousands,
2022,July,Telangana,Total,37953,value in Thousands,
2022,July,Telangana,Male,19088,value in Thousands,
2022,July,Telangana,Female,18865,value in Thousands,
2022,July,Tamil Nadu,Total,76707,value in Thousands,
2022,July,Tamil Nadu,Male,38295,value in Thousands,
2022,July,Tamil Nadu,Female,38412,value in Thousands,
2022,July,Sikkim,Total,684,value in Thousands,
2022,July,Sikkim,Male,361,value in Thousands,
2022,July,Sikkim,Female,323,value in Thousands,
2022,July,Rajasthan,Total,80444,value in Thousands,
2022,July,Rajasthan,Male,41313,value in Thousands,
2022,July,Rajasthan,Female,39130,value in Thousands,
2022,July,Punjab,Total,30600,value in Thousands,
2022,July,Punjab,Male,16071,value in Thousands,
2022,July,Punjab,Female,14529,value in Thousands,
2022,July,Puducherry,Total,1621,value in Thousands,
2022,July,Puducherry,Male,773,value in Thousands,
2022,July,Puducherry,Female,848,value in Thousands,
2022,July,Odisha,Total,46083,value in Thousands,
2022,July,Odisha,Male,23187,value in Thousands,
2022,July,Odisha,Female,22896,value in Thousands,
2022,July,Nagaland,Total,2218,value in Thousands,
2022,July,Nagaland,Male,1145,value in Thousands,
2022,July,Nagaland,Female,1073,value in Thousands,
2022,July,Mizoram,Total,1230,value in Thousands,
2022,July,Mizoram,Male,620,value in Thousands,
2022,July,Mizoram,Female,610,value in Thousands,
2022,July,Meghalaya,Total,3326,value in Thousands,
2022,July,Meghalaya,Male,1666,value in Thousands,
2022,July,Meghalaya,Female,1659,value in Thousands,
2022,July,Manipur,Total,3201,value in Thousands,
2022,July,Manipur,Male,1607,value in Thousands,
2022,July,Manipur,Female,1594,value in Thousands,
2022,July,Maharashtra,Total,125736,value in Thousands,
2022,July,Maharashtra,Male,65393,value in Thousands,
2022,July,Maharashtra,Female,60343,value in Thousands,
2022,July,Madhya Pradesh,Total,85891,value in Thousands,
2022,July,Madhya Pradesh,Male,44289,value in Thousands,
2022,July,Madhya Pradesh,Female,41602,value in Thousands,
2022,July,Lakshadweep,Total,69,value in Thousands,
2022,July,Lakshadweep,Male,35,value in Thousands,
2022,July,Lakshadweep,Female,33,value in Thousands,
2022,July,Ladakh,Total,299,value in Thousands,
2022,July,Ladakh,Male,168,value in Thousands,
2022,July,Ladakh,Female,131,value in Thousands,
2022,July,Kerala,Total,35680,value in Thousands,
2022,July,Kerala,Male,17137,value in Thousands,
2022,July,Kerala,Female,18544,value in Thousands,
2022,July,Karnataka,Total,67409,value in Thousands,
2022,July,Karnataka,Male,34198,value in Thousands,
2022,July,Karnataka,Female,33211,value in Thousands,
2022,July,Jharkhand,Total,39135,value in Thousands,
2022,July,Jharkhand,Male,20030,value in Thousands,
2022,July,Jharkhand,Female,19105,value in Thousands,
2022,July,Jammu and Kashmir,Total,13538,value in Thousands,
2022,July,Jammu and Kashmir,Male,7090,value in Thousands,
2022,July,Jammu and Kashmir,Female,6448,value in Thousands,
2022,July,Himachal Pradesh,Total,7443,value in Thousands,
2022,July,Himachal Pradesh,Male,3774,value in Thousands,
2022,July,Himachal Pradesh,Female,3669,value in Thousands,
2022,July,Haryana,Total,29967,value in Thousands,
2022,July,Haryana,Male,15864,value in Thousands,
2022,July,Haryana,Female,14103,value in Thousands,
2022,July,Gujarat,Total,70934,value in Thousands,
2022,July,Gujarat,Male,37222,value in Thousands,
2022,July,Gujarat,Female,33713,value in Thousands,
2022,July,Goa,Total,1569,value in Thousands,
2022,July,Goa,Male,791,value in Thousands,
2022,July,Goa,Female,778,value in Thousands,
2022,July,Delhi,Total,21096,value in Thousands,
2022,July,Delhi,Male,11231,value in Thousands,
2022,July,Delhi,Female,9865,value in Thousands,
2022,July,Daman and Diu,Total,532,value in Thousands,
2022,July,Daman and Diu,Male,383,value in Thousands,
2022,July,Daman and Diu,Female,149,value in Thousands,
2022,July,Dadra and Nagar Haveli,Total,669,value in Thousands,
2022,July,Dadra and Nagar Haveli,Male,404,value in Thousands,
2022,July,Dadra and Nagar Haveli,Female,265,value in Thousands,
