year,month,state,gender,value,unit,note
2013,October,Haryana,Male,36.62,value in Percentage,
2013,October,Haryana,Female,36.30,value in Percentage,
2013,October,Gujarat,Total,43.96,value in Percentage,
2013,October,Gujarat,Male,44.79,value in Percentage,
2013,October,Gujarat,Female,43.05,value in Percentage,
2013,October,Goa,Total,65.24,value in Percentage,
2013,October,Goa,Male,65.90,value in Percentage,
2013,October,Goa,Female,64.57,value in Percentage,
2013,October,Delhi,Total,98.12,value in Percentage,
2013,October,Delhi,Male,98.22,value in Percentage,
2013,October,Delhi,Female,98.01,value in Percentage,
2013,October,Daman and Diu,Total,82.12,value in Percentage,
2013,October,Daman and Diu,Male,82.13,value in Percentage,
2013,October,Daman and Diu,Female,82.11,value in Percentage,
2013,October,Dadra and Nagar Haveli,Total,53.09,value in Percentage,
2013,October,Dadra and Nagar Haveli,Male,55.09,value in Percentage,
2013,October,Dadra and Nagar Haveli,Female,50.40,value in Percentage,
2013,October,Chhattisgarh,Total,24.09,value in Percentage,
2013,October,Chhattisgarh,Male,24.53,value in Percentage,
2013,October,Chhattisgarh,Female,23.65,value in Percentage,
2013,October,Chandigarh,Total,98.17,value in Percentage,
2013,October,Chandigarh,Male,98.37,value in Percentage,
2013,October,Chandigarh,Female,97.92,value in Percentage,
2013,October,Bihar,Total,11.51,value in Percentage,
2013,October,Bihar,Male,11.66,value in Percentage,
2013,October,Bihar,Female,11.36,value in Percentage,
2013,October,Assam,Total,14.41,value in Percentage,
2013,October,Assam,Male,14.51,value in Percentage,
2013,October,Assam,Female,14.31,value in Percentage,
2013,October,Arunachal Pradesh,Total,23.53,value in Percentage,
2013,October,Arunachal Pradesh,Male,24.15,value in Percentage,
2013,October,Arunachal Pradesh,Female,22.88,value in Percentage,
2013,October,Andhra Pradesh,Total,30.94,value in Percentage,
2013,October,Andhra Pradesh,Male,31.10,value in Percentage,
2013,October,Andhra Pradesh,Female,30.78,value in Percentage,
2013,October,Andaman and Nicobar Islands,Total,39.01,value in Percentage,
2013,October,Andaman and Nicobar Islands,Male,39.17,value in Percentage,
2013,October,Andaman and Nicobar Islands,Female,38.84,value in Percentage,
2013,October,All India,Total,32.01,value in Percentage,
2013,October,All India,Male,32.24,value in Percentage,
2013,October,All India,Female,31.76,value in Percentage,
2013,March,West Bengal,Total,32.68,value in Percentage,
2013,March,West Bengal,Male,32.81,value in Percentage,
2013,March,West Bengal,Female,32.55,value in Percentage,
2013,March,Uttarakhand,Total,31.19,value in Percentage,
2013,March,Uttarakhand,Male,32.45,value in Percentage,
2013,March,Uttarakhand,Female,29.87,value in Percentage,
2013,March,Uttar Pradesh,Total,22.57,value in Percentage,
2013,March,Uttar Pradesh,Male,22.80,value in Percentage,
2013,March,Uttar Pradesh,Female,22.31,value in Percentage,
2013,March,Tripura,Total,28.26,value in Percentage,
2013,March,Tripura,Male,28.09,value in Percentage,
2013,March,Tripura,Female,28.44,value in Percentage,
2013,March,Telangana,Total,40.32,value in Percentage,
2013,March,Telangana,Male,40.33,value in Percentage,
2013,March,Telangana,Female,40.31,value in Percentage,
2013,March,Tamil Nadu,Total,49.27,value in Percentage,
2013,March,Tamil Nadu,Male,49.21,value in Percentage,
2013,March,Tamil Nadu,Female,49.34,value in Percentage,
2013,March,Sikkim,Total,28.85,value in Percentage,
2013,March,Sikkim,Male,28.52,value in Percentage,
2013,March,Sikkim,Female,29.23,value in Percentage,
2013,March,Rajasthan,Total,25.17,value in Percentage,
2013,March,Rajasthan,Male,25.40,value in Percentage,
2013,March,Rajasthan,Female,24.92,value in Percentage,
2013,March,Punjab,Total,38.21,value in Percentage,
2013,March,Punjab,Male,38.65,value in Percentage,
2013,March,Punjab,Female,37.72,value in Percentage,
2013,March,Puducherry,Total,68.65,value in Percentage,
2013,March,Puducherry,Male,68.83,value in Percentage,
2013,March,Puducherry,Female,68.48,value in Percentage,
2013,March,Odisha,Total,17.04,value in Percentage,
2013,March,Odisha,Male,17.46,value in Percentage,
2013,March,Odisha,Female,16.61,value in Percentage,
2013,March,Nagaland,Total,31.61,value in Percentage,
2013,March,Nagaland,Male,32.00,value in Percentage,
2013,March,Nagaland,Female,31.18,value in Percentage,
2013,March,Mizoram,Total,52.62,value in Percentage,
2013,March,Mizoram,Male,52.07,value in Percentage,
2013,March,Mizoram,Female,53.20,value in Percentage,
2013,March,Meghalaya,Total,20.15,value in Percentage,
2013,March,Meghalaya,Male,20.04,value in Percentage,
2013,March,Meghalaya,Female,20.27,value in Percentage,
2013,March,Manipur,Total,29.75,value in Percentage,
2013,March,Manipur,Male,29.16,value in Percentage,
2013,March,Manipur,Female,30.34,value in Percentage,
2013,March,Maharashtra,Total,45.78,value in Percentage,
2013,March,Maharashtra,Male,46.38,value in Percentage,
2013,March,Maharashtra,Female,45.14,value in Percentage,
2013,March,Madhya Pradesh,Total,27.87,value in Percentage,
2013,March,Madhya Pradesh,Male,28.08,value in Percentage,
2013,March,Madhya Pradesh,Female,27.64,value in Percentage,
2013,March,Lakshadweep,Total,82.72,value in Percentage,
2013,March,Lakshadweep,Male,82.77,value in Percentage,
2013,March,Lakshadweep,Female,82.65,value in Percentage,
2013,March,Ladakh,Total,23.97,value in Percentage,
2013,March,Ladakh,Male,27.59,value in Percentage,
2013,March,Ladakh,Female,19.19,value in Percentage,
2013,March,Kerala,Total,52.47,value in Percentage,
2013,March,Kerala,Male,52.30,value in Percentage,
2013,March,Kerala,Female,52.63,value in Percentage,
2013,March,Karnataka,Total,39.63,value in Percentage,
2013,March,Karnataka,Male,39.82,value in Percentage,
2013,March,Karnataka,Female,39.43,value in Percentage,
2013,March,Jharkhand,Total,24.41,value in Percentage,
2013,March,Jharkhand,Male,24.91,value in Percentage,
2013,March,Jharkhand,Female,23.89,value in Percentage,
2013,March,Jammu and Kashmir,Total,27.99,value in Percentage,
2013,March,Jammu and Kashmir,Male,28.72,value in Percentage,
2013,March,Jammu and Kashmir,Female,27.17,value in Percentage,
2013,March,Himachal Pradesh,Total,10.08,value in Percentage,
2013,March,Himachal Pradesh,Male,10.73,value in Percentage,
2013,March,Himachal Pradesh,Female,9.42,value in Percentage,
2013,March,Haryana,Total,36.11,value in Percentage,
2013,March,Haryana,Male,36.25,value in Percentage,
2013,March,Haryana,Female,35.95,value in Percentage,
2013,March,Gujarat,Total,43.65,value in Percentage,
2013,March,Gujarat,Male,44.50,value in Percentage,
2013,March,Gujarat,Female,42.73,value in Percentage,
2013,March,Goa,Total,64.53,value in Percentage,
2013,March,Goa,Male,65.17,value in Percentage,
2013,March,Goa,Female,63.88,value in Percentage,
2013,March,Delhi,Total,97.99,value in Percentage,
2013,March,Delhi,Male,98.06,value in Percentage,
2013,March,Delhi,Female,97.91,value in Percentage,
2013,March,Daman and Diu,Total,80.68,value in Percentage,
2013,March,Daman and Diu,Male,80.68,value in Percentage,
2013,March,Daman and Diu,Female,80.68,value in Percentage,
2013,March,Dadra and Nagar Haveli,Total,51.66,value in Percentage,
2013,March,Dadra and Nagar Haveli,Male,53.78,value in Percentage,
2013,March,Dadra and Nagar Haveli,Female,48.84,value in Percentage,
2013,March,Chhattisgarh,Total,23.90,value in Percentage,
2013,March,Chhattisgarh,Male,24.34,value in Percentage,
2013,March,Chhattisgarh,Female,23.46,value in Percentage,
2013,March,Chandigarh,Total,98.00,value in Percentage,
2013,March,Chandigarh,Male,98.11,value in Percentage,
2013,March,Chandigarh,Female,97.86,value in Percentage,
2013,March,Bihar,Total,11.46,value in Percentage,
2013,March,Bihar,Male,11.61,value in Percentage,
2013,March,Bihar,Female,11.31,value in Percentage,
2013,March,Assam,Total,14.34,value in Percentage,
2013,March,Assam,Male,14.44,value in Percentage,
2013,March,Assam,Female,14.24,value in Percentage,
2013,March,Arunachal Pradesh,Total,23.41,value in Percentage,
2013,March,Arunachal Pradesh,Male,24.02,value in Percentage,
2013,March,Arunachal Pradesh,Female,22.76,value in Percentage,
2013,March,Andhra Pradesh,Total,30.61,value in Percentage,
2013,March,Andhra Pradesh,Male,30.76,value in Percentage,
2013,March,Andhra Pradesh,Female,30.45,value in Percentage,
2013,March,Andaman and Nicobar Islands,Total,38.69,value in Percentage,
2013,March,Andaman and Nicobar Islands,Male,38.82,value in Percentage,
2013,March,Andaman and Nicobar Islands,Female,38.55,value in Percentage,
2013,March,All India,Total,31.82,value in Percentage,
2013,March,All India,Male,32.05,value in Percentage,
2013,March,All India,Female,31.58,value in Percentage,
2013,July,West Bengal,Total,32.82,value in Percentage,
2013,July,West Bengal,Male,32.95,value in Percentage,
2013,July,West Bengal,Female,32.68,value in Percentage,
2013,July,Uttarakhand,Total,31.35,value in Percentage,
2013,July,Uttarakhand,Male,32.61,value in Percentage,
2013,July,Uttarakhand,Female,30.03,value in Percentage,
2013,July,Uttar Pradesh,Total,22.62,value in Percentage,
2013,July,Uttar Pradesh,Male,22.86,value in Percentage,
2013,July,Uttar Pradesh,Female,22.36,value in Percentage,
2013,July,Tripura,Total,28.65,value in Percentage,
2013,July,Tripura,Male,28.48,value in Percentage,
2013,July,Tripura,Female,28.83,value in Percentage,
2013,July,Telangana,Total,40.58,value in Percentage,
2013,July,Telangana,Male,40.59,value in Percentage,
2013,July,Telangana,Female,40.57,value in Percentage,
2013,July,Tamil Nadu,Total,49.42,value in Percentage,
2013,July,Tamil Nadu,Male,49.36,value in Percentage,
2013,July,Tamil Nadu,Female,49.48,value in Percentage,
2013,July,Sikkim,Total,29.52,value in Percentage,
2013,July,Sikkim,Male,29.18,value in Percentage,
2013,July,Sikkim,Female,29.90,value in Percentage,
2013,July,Rajasthan,Total,25.22,value in Percentage,
2013,July,Rajasthan,Male,25.45,value in Percentage,
2013,July,Rajasthan,Female,24.97,value in Percentage,
2013,July,Punjab,Total,38.33,value in Percentage,
2013,July,Punjab,Male,38.78,value in Percentage,
2013,July,Punjab,Female,37.83,value in Percentage,
2013,July,Puducherry,Total,68.72,value in Percentage,
2013,July,Puducherry,Male,68.95,value in Percentage,
2013,July,Puducherry,Female,68.50,value in Percentage,
2013,July,Odisha,Total,17.10,value in Percentage,
2013,July,Odisha,Male,17.53,value in Percentage,
2013,July,Odisha,Female,16.66,value in Percentage,
2013,July,Nagaland,Total,32.10,value in Percentage,
2013,July,Nagaland,Male,32.50,value in Percentage,
2013,July,Nagaland,Female,31.66,value in Percentage,
2013,July,Mizoram,Total,52.75,value in Percentage,
2013,July,Mizoram,Male,52.19,value in Percentage,
2013,July,Mizoram,Female,53.32,value in Percentage,
2013,July,Meghalaya,Total,20.19,value in Percentage,
2013,July,Meghalaya,Male,20.08,value in Percentage,
2013,July,Meghalaya,Female,20.30,value in Percentage,
2013,July,Manipur,Total,29.86,value in Percentage,
2013,July,Manipur,Male,29.27,value in Percentage,
2013,July,Manipur,Female,30.45,value in Percentage,
2013,July,Maharashtra,Total,45.87,value in Percentage,
2013,July,Maharashtra,Male,46.47,value in Percentage,
2013,July,Maharashtra,Female,45.23,value in Percentage,
2013,July,Madhya Pradesh,Total,27.91,value in Percentage,
2013,July,Madhya Pradesh,Male,28.12,value in Percentage,
2013,July,Madhya Pradesh,Female,27.68,value in Percentage,
2013,July,Lakshadweep,Total,83.56,value in Percentage,
2013,July,Lakshadweep,Male,83.62,value in Percentage,
2013,July,Lakshadweep,Female,83.50,value in Percentage,
2013,July,Ladakh,Total,24.14,value in Percentage,
2013,July,Ladakh,Male,27.79,value in Percentage,
2013,July,Ladakh,Female,19.31,value in Percentage,
2013,July,Kerala,Total,53.27,value in Percentage,
2013,July,Kerala,Male,53.09,value in Percentage,
2013,July,Kerala,Female,53.43,value in Percentage,
2013,July,Karnataka,Total,39.79,value in Percentage,
2013,July,Karnataka,Male,39.98,value in Percentage,
2013,July,Karnataka,Female,39.59,value in Percentage,
2013,July,Jharkhand,Total,24.47,value in Percentage,
2013,July,Jharkhand,Male,24.98,value in Percentage,
2013,July,Jharkhand,Female,23.95,value in Percentage,
2013,July,Jammu and Kashmir,Total,28.07,value in Percentage,
2013,July,Jammu and Kashmir,Male,28.81,value in Percentage,
2013,July,Jammu and Kashmir,Female,27.25,value in Percentage,
2013,July,Himachal Pradesh,Total,10.09,value in Percentage,
2013,July,Himachal Pradesh,Male,10.73,value in Percentage,
2013,July,Himachal Pradesh,Female,9.42,value in Percentage,
2013,July,Haryana,Total,36.32,value in Percentage,
2013,July,Haryana,Male,36.46,value in Percentage,
2013,July,Haryana,Female,36.15,value in Percentage,
2013,July,Gujarat,Total,43.83,value in Percentage,
2013,July,Gujarat,Male,44.67,value in Percentage,
2013,July,Gujarat,Female,42.91,value in Percentage,
2013,July,Goa,Total,64.94,value in Percentage,
2013,July,Goa,Male,65.59,value in Percentage,
2013,July,Goa,Female,64.28,value in Percentage,
2013,July,Delhi,Total,98.07,value in Percentage,
2013,July,Delhi,Male,98.15,value in Percentage,
2013,July,Delhi,Female,97.97,value in Percentage,
2013,July,Daman and Diu,Total,81.52,value in Percentage,
2013,July,Daman and Diu,Male,81.52,value in Percentage,
2013,July,Daman and Diu,Female,81.50,value in Percentage,
2013,July,Dadra and Nagar Haveli,Total,52.49,value in Percentage,
2013,July,Dadra and Nagar Haveli,Male,54.54,value in Percentage,
2013,July,Dadra and Nagar Haveli,Female,49.74,value in Percentage,
2013,July,Chhattisgarh,Total,24.01,value in Percentage,
2013,July,Chhattisgarh,Male,24.45,value in Percentage,
2013,July,Chhattisgarh,Female,23.57,value in Percentage,
2013,July,Chandigarh,Total,98.10,value in Percentage,
2013,July,Chandigarh,Male,98.26,value in Percentage,
2013,July,Chandigarh,Female,97.89,value in Percentage,
2013,July,Bihar,Total,11.49,value in Percentage,
2013,July,Bihar,Male,11.64,value in Percentage,
2013,July,Bihar,Female,11.34,value in Percentage,
2013,July,Assam,Total,14.38,value in Percentage,
2013,July,Assam,Male,14.48,value in Percentage,
2013,July,Assam,Female,14.28,value in Percentage,
2013,July,Arunachal Pradesh,Total,23.49,value in Percentage,
2013,July,Arunachal Pradesh,Male,24.10,value in Percentage,
2013,July,Arunachal Pradesh,Female,22.84,value in Percentage,
2013,July,Andhra Pradesh,Total,30.80,value in Percentage,
2013,July,Andhra Pradesh,Male,30.96,value in Percentage,
2013,July,Andhra Pradesh,Female,30.64,value in Percentage,
2013,July,Andaman and Nicobar Islands,Total,38.88,value in Percentage,
2013,July,Andaman and Nicobar Islands,Male,39.02,value in Percentage,
2013,July,Andaman and Nicobar Islands,Female,38.71,value in Percentage,
2013,July,All India,Total,31.93,value in Percentage,
2013,July,All India,Male,32.16,value in Percentage,
2013,July,All India,Female,31.68,value in Percentage,
2012,October,West Bengal,Total,32.51,value in Percentage,
2012,October,West Bengal,Male,32.64,value in Percentage,
2012,October,West Bengal,Female,32.39,value in Percentage,
2012,October,Uttarakhand,Total,30.99,value in Percentage,
2012,October,Uttarakhand,Male,32.25,value in Percentage,
2012,October,Uttarakhand,Female,29.67,value in Percentage,
2012,October,Uttar Pradesh,Total,22.51,value in Percentage,
2012,October,Uttar Pradesh,Male,22.74,value in Percentage,
2012,October,Uttar Pradesh,Female,22.25,value in Percentage,
2012,October,Tripura,Total,27.86,value in Percentage,
2012,October,Tripura,Male,27.68,value in Percentage,
2012,October,Tripura,Female,28.03,value in Percentage,
2012,October,Telangana,Total,40.04,value in Percentage,
2012,October,Telangana,Male,40.05,value in Percentage,
2012,October,Telangana,Female,40.03,value in Percentage,
2012,October,Tamil Nadu,Total,49.09,value in Percentage,
2012,October,Tamil Nadu,Male,49.02,value in Percentage,
2012,October,Tamil Nadu,Female,49.16,value in Percentage,
2012,October,Sikkim,Total,28.13,value in Percentage,
2012,October,Sikkim,Male,27.80,value in Percentage,
2012,October,Sikkim,Female,28.50,value in Percentage,
2012,October,Rajasthan,Total,25.11,value in Percentage,
2012,October,Rajasthan,Male,25.33,value in Percentage,
2012,October,Rajasthan,Female,24.87,value in Percentage,
2012,October,Punjab,Total,38.06,value in Percentage,
2012,October,Punjab,Male,38.49,value in Percentage,
2012,October,Punjab,Female,37.58,value in Percentage,
2012,October,Puducherry,Total,68.59,value in Percentage,
2012,October,Puducherry,Male,68.70,value in Percentage,
2012,October,Puducherry,Female,68.48,value in Percentage,
2012,October,Odisha,Total,16.97,value in Percentage,
2012,October,Odisha,Male,17.39,value in Percentage,
2012,October,Odisha,Female,16.54,value in Percentage,
2012,October,Nagaland,Total,31.05,value in Percentage,
2012,October,Nagaland,Male,31.44,value in Percentage,
2012,October,Nagaland,Female,30.64,value in Percentage,
2012,October,Mizoram,Total,52.57,value in Percentage,
2012,October,Mizoram,Male,52.01,value in Percentage,
2012,October,Mizoram,Female,53.15,value in Percentage,
2012,October,Meghalaya,Total,20.15,value in Percentage,
2012,October,Meghalaya,Male,20.04,value in Percentage,
2012,October,Meghalaya,Female,20.27,value in Percentage,
2012,October,Manipur,Total,29.66,value in Percentage,
2012,October,Manipur,Male,29.07,value in Percentage,
2012,October,Manipur,Female,30.26,value in Percentage,
2012,October,Maharashtra,Total,45.67,value in Percentage,
2012,October,Maharashtra,Male,46.27,value in Percentage,
2012,October,Maharashtra,Female,45.01,value in Percentage,
2012,October,Madhya Pradesh,Total,27.82,value in Percentage,
2012,October,Madhya Pradesh,Male,28.03,value in Percentage,
2012,October,Madhya Pradesh,Female,27.60,value in Percentage,
2012,October,Lakshadweep,Total,81.65,value in Percentage,
2012,October,Lakshadweep,Male,81.71,value in Percentage,
2012,October,Lakshadweep,Female,81.59,value in Percentage,
2012,October,Ladakh,Total,23.62,value in Percentage,
2012,October,Ladakh,Male,27.16,value in Percentage,
2012,October,Ladakh,Female,18.93,value in Percentage,
2012,October,Kerala,Total,51.48,value in Percentage,
2012,October,Kerala,Male,51.31,value in Percentage,
2012,October,Kerala,Female,51.64,value in Percentage,
2012,October,Karnataka,Total,39.43,value in Percentage,
2012,October,Karnataka,Male,39.62,value in Percentage,
2012,October,Karnataka,Female,39.23,value in Percentage,
2012,October,Jharkhand,Total,24.34,value in Percentage,
2012,October,Jharkhand,Male,24.83,value in Percentage,
2012,October,Jharkhand,Female,23.82,value in Percentage,
2012,October,Jammu and Kashmir,Total,27.88,value in Percentage,
2012,October,Jammu and Kashmir,Male,28.60,value in Percentage,
2012,October,Jammu and Kashmir,Female,27.08,value in Percentage,
2012,October,Himachal Pradesh,Total,10.07,value in Percentage,
2012,October,Himachal Pradesh,Male,10.71,value in Percentage,
2012,October,Himachal Pradesh,Female,9.41,value in Percentage,
2012,October,Haryana,Total,35.86,value in Percentage,
2012,October,Haryana,Male,35.99,value in Percentage,
2012,October,Haryana,Female,35.71,value in Percentage,
2012,October,Gujarat,Total,43.43,value in Percentage,
2012,October,Gujarat,Male,44.29,value in Percentage,
2012,October,Gujarat,Female,42.50,value in Percentage,
2012,October,Goa,Total,64.05,value in Percentage,
2012,October,Goa,Male,64.67,value in Percentage,
2012,October,Goa,Female,63.42,value in Percentage,
2012,October,Delhi,Total,97.89,value in Percentage,
2012,October,Delhi,Male,97.95,value in Percentage,
2012,October,Delhi,Female,97.83,value in Percentage,
2012,October,Daman and Diu,Total,79.58,value in Percentage,
2012,October,Daman and Diu,Male,79.59,value in Percentage,
2012,October,Daman and Diu,Female,79.56,value in Percentage,
2012,October,Dadra and Nagar Haveli,Total,50.69,value in Percentage,
2012,October,Dadra and Nagar Haveli,Male,52.90,value in Percentage,
2012,October,Dadra and Nagar Haveli,Female,47.77,value in Percentage,
2012,October,Chhattisgarh,Total,23.76,value in Percentage,
2012,October,Chhattisgarh,Male,24.19,value in Percentage,
2012,October,Chhattisgarh,Female,23.33,value in Percentage,
2012,October,Chandigarh,Total,97.84,value in Percentage,
2012,October,Chandigarh,Male,97.88,value in Percentage,
2012,October,Chandigarh,Female,97.79,value in Percentage,
2012,October,Bihar,Total,11.43,value in Percentage,
2012,October,Bihar,Male,11.57,value in Percentage,
2012,October,Bihar,Female,11.28,value in Percentage,
2012,October,Assam,Total,14.29,value in Percentage,
2012,October,Assam,Male,14.38,value in Percentage,
2012,October,Assam,Female,14.19,value in Percentage,
2012,October,Arunachal Pradesh,Total,23.33,value in Percentage,
2012,October,Arunachal Pradesh,Male,23.93,value in Percentage,
2012,October,Arunachal Pradesh,Female,22.68,value in Percentage,
2012,October,Andhra Pradesh,Total,30.37,value in Percentage,
2012,October,Andhra Pradesh,Male,30.52,value in Percentage,
2012,October,Andhra Pradesh,Female,30.21,value in Percentage,
2012,October,Andaman and Nicobar Islands,Total,38.46,value in Percentage,
2012,October,Andaman and Nicobar Islands,Male,38.57,value in Percentage,
2012,October,Andaman and Nicobar Islands,Female,38.34,value in Percentage,
2012,October,All India,Total,31.68,value in Percentage,
2012,October,All India,Male,31.90,value in Percentage,
2012,October,All India,Female,31.43,value in Percentage,
2012,March,West Bengal,Total,32.28,value in Percentage,
2012,March,West Bengal,Male,32.39,value in Percentage,
2012,March,West Bengal,Female,32.16,value in Percentage,
2012,March,Uttarakhand,Total,30.70,value in Percentage,
2012,March,Uttarakhand,Male,31.97,value in Percentage,
2012,March,Uttarakhand,Female,29.39,value in Percentage,
2012,March,Uttar Pradesh,Total,22.42,value in Percentage,
2012,March,Uttar Pradesh,Male,22.65,value in Percentage,
2012,March,Uttar Pradesh,Female,22.17,value in Percentage,
2012,March,Tripura,Total,27.22,value in Percentage,
2012,March,Tripura,Male,27.05,value in Percentage,
2012,March,Tripura,Female,27.40,value in Percentage,
2012,March,Telangana,Total,39.59,value in Percentage,
2012,March,Telangana,Male,39.60,value in Percentage,
2012,March,Telangana,Female,39.58,value in Percentage,
2012,March,Tamil Nadu,Total,48.83,value in Percentage,
2012,March,Tamil Nadu,Male,48.76,value in Percentage,
2012,March,Tamil Nadu,Female,48.91,value in Percentage,
2012,March,Sikkim,Total,27.06,value in Percentage,
2012,March,Sikkim,Male,26.74,value in Percentage,
2012,March,Sikkim,Female,27.41,value in Percentage,
2012,March,Rajasthan,Total,25.02,value in Percentage,
2012,March,Rajasthan,Male,25.23,value in Percentage,
2012,March,Rajasthan,Female,24.80,value in Percentage,
2012,March,Punjab,Total,37.85,value in Percentage,
2012,March,Punjab,Male,38.27,value in Percentage,
2012,March,Punjab,Female,37.38,value in Percentage,
2012,March,Puducherry,Total,68.50,value in Percentage,
2012,March,Puducherry,Male,68.52,value in Percentage,
2012,March,Puducherry,Female,68.49,value in Percentage,
2012,March,Odisha,Total,16.86,value in Percentage,
2012,March,Odisha,Male,17.28,value in Percentage,
2012,March,Odisha,Female,16.44,value in Percentage,
2012,March,Nagaland,Total,30.20,value in Percentage,
2012,March,Nagaland,Male,30.57,value in Percentage,
2012,March,Nagaland,Female,29.80,value in Percentage,
2012,March,Mizoram,Total,52.38,value in Percentage,
2012,March,Mizoram,Male,51.81,value in Percentage,
2012,March,Mizoram,Female,52.96,value in Percentage,
2012,March,Meghalaya,Total,20.10,value in Percentage,
2012,March,Meghalaya,Male,19.99,value in Percentage,
2012,March,Meghalaya,Female,20.22,value in Percentage,
2012,March,Manipur,Total,29.48,value in Percentage,
2012,March,Manipur,Male,28.89,value in Percentage,
2012,March,Manipur,Female,30.07,value in Percentage,
2012,March,Maharashtra,Total,45.50,value in Percentage,
2012,March,Maharashtra,Male,46.12,value in Percentage,
2012,March,Maharashtra,Female,44.84,value in Percentage,
2012,March,Madhya Pradesh,Total,27.75,value in Percentage,
2012,March,Madhya Pradesh,Male,27.95,value in Percentage,
2012,March,Madhya Pradesh,Female,27.54,value in Percentage,
2012,March,Lakshadweep,Total,80.15,value in Percentage,
2012,March,Lakshadweep,Male,80.21,value in Percentage,
2012,March,Lakshadweep,Female,80.09,value in Percentage,
2012,March,Ladakh,Total,23.11,value in Percentage,
2012,March,Ladakh,Male,26.55,value in Percentage,
2012,March,Ladakh,Female,18.55,value in Percentage,
2012,March,Kerala,Total,50.09,value in Percentage,
2012,March,Kerala,Male,49.92,value in Percentage,
2012,March,Kerala,Female,50.24,value in Percentage,
2012,March,Karnataka,Total,39.15,value in Percentage,
2012,March,Karnataka,Male,39.34,value in Percentage,
2012,March,Karnataka,Female,38.95,value in Percentage,
2012,March,Jharkhand,Total,24.23,value in Percentage,
2012,March,Jharkhand,Male,24.72,value in Percentage,
2012,March,Jharkhand,Female,23.71,value in Percentage,
2012,March,Jammu and Kashmir,Total,27.73,value in Percentage,
2012,March,Jammu and Kashmir,Male,28.43,value in Percentage,
2012,March,Jammu and Kashmir,Female,26.95,value in Percentage,
2012,March,Himachal Pradesh,Total,10.05,value in Percentage,
2012,March,Himachal Pradesh,Male,10.70,value in Percentage,
2012,March,Himachal Pradesh,Female,9.39,value in Percentage,
2012,March,Haryana,Total,35.50,value in Percentage,
2012,March,Haryana,Male,35.62,value in Percentage,
2012,March,Haryana,Female,35.36,value in Percentage,
2012,March,Gujarat,Total,43.13,value in Percentage,
2012,March,Gujarat,Male,43.99,value in Percentage,
2012,March,Gujarat,Female,42.18,value in Percentage,
2012,March,Goa,Total,63.37,value in Percentage,
2012,March,Goa,Male,63.96,value in Percentage,
2012,March,Goa,Female,62.76,value in Percentage,
2012,March,Delhi,Total,97.76,value in Percentage,
2012,March,Delhi,Male,97.79,value in Percentage,
2012,March,Delhi,Female,97.72,value in Percentage,
2012,March,Daman and Diu,Total,77.94,value in Percentage,
2012,March,Daman and Diu,Male,77.94,value in Percentage,
2012,March,Daman and Diu,Female,77.94,value in Percentage,
2012,March,Dadra and Nagar Haveli,Total,49.26,value in Percentage,
2012,March,Dadra and Nagar Haveli,Male,51.59,value in Percentage,
2012,March,Dadra and Nagar Haveli,Female,46.19,value in Percentage,
2012,March,Chhattisgarh,Total,23.57,value in Percentage,
2012,March,Chhattisgarh,Male,24.00,value in Percentage,
2012,March,Chhattisgarh,Female,23.14,value in Percentage,
2012,March,Chandigarh,Total,97.61,value in Percentage,
2012,March,Chandigarh,Male,97.55,value in Percentage,
2012,March,Chandigarh,Female,97.68,value in Percentage,
2012,March,Bihar,Total,11.38,value in Percentage,
2012,March,Bihar,Male,11.52,value in Percentage,
2012,March,Bihar,Female,11.23,value in Percentage,
2012,March,Assam,Total,14.22,value in Percentage,
2012,March,Assam,Male,14.31,value in Percentage,
2012,March,Assam,Female,14.12,value in Percentage,
2012,March,Arunachal Pradesh,Total,23.16,value in Percentage,
2012,March,Arunachal Pradesh,Male,23.76,value in Percentage,
2012,March,Arunachal Pradesh,Female,22.53,value in Percentage,
2012,March,Andhra Pradesh,Total,30.04,value in Percentage,
2012,March,Andhra Pradesh,Male,30.19,value in Percentage,
2012,March,Andhra Pradesh,Female,29.89,value in Percentage,
2012,March,Andaman and Nicobar Islands,Total,38.14,value in Percentage,
2012,March,Andaman and Nicobar Islands,Male,38.22,value in Percentage,
2012,March,Andaman and Nicobar Islands,Female,38.04,value in Percentage,
2012,March,All India,Total,31.49,value in Percentage,
2012,March,All India,Male,31.72,value in Percentage,
2012,March,All India,Female,31.25,value in Percentage,
2012,July,West Bengal,Total,32.41,value in Percentage,
2012,July,West Bengal,Male,32.53,value in Percentage,
2012,July,West Bengal,Female,32.29,value in Percentage,
2012,July,Uttarakhand,Total,30.87,value in Percentage,
2012,July,Uttarakhand,Male,32.13,value in Percentage,
2012,July,Uttarakhand,Female,29.55,value in Percentage,
2012,July,Uttar Pradesh,Total,22.47,value in Percentage,
2012,July,Uttar Pradesh,Male,22.70,value in Percentage,
2012,July,Uttar Pradesh,Female,22.22,value in Percentage,
2012,July,Tripura,Total,27.60,value in Percentage,
2012,July,Tripura,Male,27.42,value in Percentage,
2012,July,Tripura,Female,27.77,value in Percentage,
2012,July,Telangana,Total,39.86,value in Percentage,
2012,July,Telangana,Male,39.87,value in Percentage,
2012,July,Telangana,Female,39.85,value in Percentage,
2012,July,Tamil Nadu,Total,48.98,value in Percentage,
2012,July,Tamil Nadu,Male,48.91,value in Percentage,
